curve,rank,conductor,K,alpha,mode,P,loglogK,logP,h2_adjusted_logP_plus_rank_loglogK
11a1,0,11,3000,0.85,sharp,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0.85,c_only,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0.85,P_only,0.18768017204934767,2.0802371710391188,-1.6730159773609188,-1.6730159773609188
11a1,0,11,3000,0.85,L2_only,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0.85,cP_only,0.18768017204934767,2.0802371710391188,-1.6730159773609188,-1.6730159773609188
11a1,0,11,3000,0.85,cL2_only,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0.85,PL2_only,0.18768017204934767,2.0802371710391188,-1.6730159773609188,-1.6730159773609188
11a1,0,11,3000,0.85,all,0.18768017204934767,2.0802371710391188,-1.6730159773609188,-1.6730159773609188
11a1,0,11,3000,0.92,sharp,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0.92,c_only,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0.92,P_only,0.1823093424902012,2.0802371710391188,-1.7020503507214477,-1.7020503507214477
11a1,0,11,3000,0.92,L2_only,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0.92,cP_only,0.1823093424902012,2.0802371710391188,-1.7020503507214477,-1.7020503507214477
11a1,0,11,3000,0.92,cL2_only,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0.92,PL2_only,0.1823093424902012,2.0802371710391188,-1.7020503507214477,-1.7020503507214477
11a1,0,11,3000,0.92,all,0.1823093424902012,2.0802371710391188,-1.7020503507214477,-1.7020503507214477
11a1,0,11,10000,0,sharp,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0,c_only,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0,P_only,0.17991132938864737,2.2203268063678463,-1.71529116397383,-1.71529116397383
11a1,0,11,10000,0,L2_only,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0,cP_only,0.17991132938864737,2.2203268063678463,-1.71529116397383,-1.71529116397383
11a1,0,11,10000,0,cL2_only,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0,PL2_only,0.17991132938864737,2.2203268063678463,-1.71529116397383,-1.71529116397383
11a1,0,11,10000,0,all,0.17991132938864737,2.2203268063678463,-1.71529116397383,-1.71529116397383
11a1,0,11,10000,0.25,sharp,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0.25,c_only,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0.25,P_only,0.17927806233205798,2.2203268063678463,-1.7188172576019896,-1.7188172576019896
11a1,0,11,10000,0.25,L2_only,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0.25,cP_only,0.17927806233205798,2.2203268063678463,-1.7188172576019896,-1.7188172576019896
11a1,0,11,10000,0.25,cL2_only,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0.25,PL2_only,0.17927806233205798,2.2203268063678463,-1.7188172576019896,-1.7188172576019896
11a1,0,11,10000,0.25,all,0.17927806233205798,2.2203268063678463,-1.7188172576019896,-1.7188172576019896
11a1,0,11,10000,0.5,sharp,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0.5,c_only,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0.5,P_only,0.17672719563914646,2.2203268063678463,-1.7331480029584636,-1.7331480029584636
11a1,0,11,10000,0.5,L2_only,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0.5,cP_only,0.17672719563914646,2.2203268063678463,-1.7331480029584636,-1.7331480029584636
11a1,0,11,10000,0.5,cL2_only,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0.5,PL2_only,0.17672719563914646,2.2203268063678463,-1.7331480029584636,-1.7331480029584636
11a1,0,11,10000,0.5,all,0.17672719563914646,2.2203268063678463,-1.7331480029584636,-1.7331480029584636
11a1,0,11,10000,0.65,sharp,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0.65,c_only,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0.65,P_only,0.17200926612471587,2.2203268063678463,-1.7602069308016566,-1.7602069308016566
11a1,0,11,10000,0.65,L2_only,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0.65,cP_only,0.17200926612471587,2.2203268063678463,-1.7602069308016566,-1.7602069308016566
11a1,0,11,10000,0.65,cL2_only,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0.65,PL2_only,0.17200926612471587,2.2203268063678463,-1.7602069308016566,-1.7602069308016566
11a1,0,11,10000,0.65,all,0.17200926612471587,2.2203268063678463,-1.7602069308016566,-1.7602069308016566
11a1,0,11,10000,0.75,sharp,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0.75,c_only,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0.75,P_only,0.17562836907107998,2.2203268063678463,-1.739385055755249,-1.739385055755249
11a1,0,11,10000,0.75,L2_only,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0.75,cP_only,0.17562836907107998,2.2203268063678463,-1.739385055755249,-1.739385055755249
11a1,0,11,10000,0.75,cL2_only,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0.75,PL2_only,0.17562836907107998,2.2203268063678463,-1.739385055755249,-1.739385055755249
11a1,0,11,10000,0.75,all,0.17562836907107998,2.2203268063678463,-1.739385055755249,-1.739385055755249
11a1,0,11,10000,0.85,sharp,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0.85,c_only,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0.85,P_only,0.18249139572131731,2.2203268063678463,-1.7010522538035409,-1.7010522538035409
11a1,0,11,10000,0.85,L2_only,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0.85,cP_only,0.18249139572131731,2.2203268063678463,-1.7010522538035409,-1.7010522538035409
11a1,0,11,10000,0.85,cL2_only,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0.85,PL2_only,0.18249139572131731,2.2203268063678463,-1.7010522538035409,-1.7010522538035409
11a1,0,11,10000,0.85,all,0.18249139572131731,2.2203268063678463,-1.7010522538035409,-1.7010522538035409
11a1,0,11,10000,0.92,sharp,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0.92,c_only,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0.92,P_only,0.18315901364638151,2.2203268063678463,-1.6974005764098528,-1.6974005764098528
11a1,0,11,10000,0.92,L2_only,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0.92,cP_only,0.18315901364638151,2.2203268063678463,-1.6974005764098528,-1.6974005764098528
11a1,0,11,10000,0.92,cL2_only,0.17639956041363156,2.2203268063678463,-1.7350036273987668,-1.7350036273987668
11a1,0,11,10000,0.92,PL2_only,0.18315901364638151,2.2203268063678463,-1.6974005764098528,-1.6974005764098528
11a1,0,11,10000,0.92,all,0.18315901364638151,2.2203268063678463,-1.6974005764098528,-1.6974005764098528
11a1,0,11,30000,0,sharp,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0,c_only,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0,P_only,0.17832445092084492,2.3330127080622156,-1.7241506299151916,-1.7241506299151916
11a1,0,11,30000,0,L2_only,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0,cP_only,0.17832445092084492,2.3330127080622156,-1.7241506299151916,-1.7241506299151916
11a1,0,11,30000,0,cL2_only,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0,PL2_only,0.17832445092084492,2.3330127080622156,-1.7241506299151916,-1.7241506299151916
11a1,0,11,30000,0,all,0.17832445092084492,2.3330127080622156,-1.7241506299151916,-1.7241506299151916
11a1,0,11,30000,0.25,sharp,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0.25,c_only,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0.25,P_only,0.17782270680270718,2.3330127080622156,-1.7269682542550326,-1.7269682542550326
11a1,0,11,30000,0.25,L2_only,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0.25,cP_only,0.17782270680270718,2.3330127080622156,-1.7269682542550326,-1.7269682542550326
11a1,0,11,30000,0.25,cL2_only,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0.25,PL2_only,0.17782270680270718,2.3330127080622156,-1.7269682542550326,-1.7269682542550326
11a1,0,11,30000,0.25,all,0.17782270680270718,2.3330127080622156,-1.7269682542550326,-1.7269682542550326
11a1,0,11,30000,0.5,sharp,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0.5,c_only,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0.5,P_only,0.1766968409368492,2.3330127080622156,-1.7333197779326051,-1.7333197779326051
11a1,0,11,30000,0.5,L2_only,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0.5,cP_only,0.1766968409368492,2.3330127080622156,-1.7333197779326051,-1.7333197779326051
11a1,0,11,30000,0.5,cL2_only,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0.5,PL2_only,0.1766968409368492,2.3330127080622156,-1.7333197779326051,-1.7333197779326051
11a1,0,11,30000,0.5,all,0.1766968409368492,2.3330127080622156,-1.7333197779326051,-1.7333197779326051
11a1,0,11,30000,0.65,sharp,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0.65,c_only,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0.65,P_only,0.1749840527827031,2.3330127080622156,-1.7430604361669186,-1.7430604361669186
11a1,0,11,30000,0.65,L2_only,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0.65,cP_only,0.1749840527827031,2.3330127080622156,-1.7430604361669186,-1.7430604361669186
11a1,0,11,30000,0.65,cL2_only,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0.65,PL2_only,0.1749840527827031,2.3330127080622156,-1.7430604361669186,-1.7430604361669186
11a1,0,11,30000,0.65,all,0.1749840527827031,2.3330127080622156,-1.7430604361669186,-1.7430604361669186
11a1,0,11,30000,0.75,sharp,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0.75,c_only,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0.75,P_only,0.17552923067164261,2.3330127080622156,-1.7399496934116399,-1.7399496934116399
11a1,0,11,30000,0.75,L2_only,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0.75,cP_only,0.17552923067164261,2.3330127080622156,-1.7399496934116399,-1.7399496934116399
11a1,0,11,30000,0.75,cL2_only,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0.75,PL2_only,0.17552923067164261,2.3330127080622156,-1.7399496934116399,-1.7399496934116399
11a1,0,11,30000,0.75,all,0.17552923067164261,2.3330127080622156,-1.7399496934116399,-1.7399496934116399
11a1,0,11,30000,0.85,sharp,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0.85,c_only,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0.85,P_only,0.17043542115871765,2.3330127080622156,-1.7693988155392801,-1.7693988155392801
11a1,0,11,30000,0.85,L2_only,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0.85,cP_only,0.17043542115871765,2.3330127080622156,-1.7693988155392801,-1.7693988155392801
11a1,0,11,30000,0.85,cL2_only,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0.85,PL2_only,0.17043542115871765,2.3330127080622156,-1.7693988155392801,-1.7693988155392801
11a1,0,11,30000,0.85,all,0.17043542115871765,2.3330127080622156,-1.7693988155392801,-1.7693988155392801
11a1,0,11,30000,0.92,sharp,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0.92,c_only,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0.92,P_only,0.16734928066235644,2.3330127080622156,-1.7876721497364512,-1.7876721497364512
11a1,0,11,30000,0.92,L2_only,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0.92,cP_only,0.16734928066235644,2.3330127080622156,-1.7876721497364512,-1.7876721497364512
11a1,0,11,30000,0.92,cL2_only,0.16956096834235354,2.3330127080622156,-1.7745427216013308,-1.7745427216013308
11a1,0,11,30000,0.92,PL2_only,0.16734928066235644,2.3330127080622156,-1.7876721497364512,-1.7876721497364512
11a1,0,11,30000,0.92,all,0.16734928066235644,2.3330127080622156,-1.7876721497364512,-1.7876721497364512
11a1,0,11,100000,0,sharp,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0,c_only,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0,P_only,0.17929800997424419,2.443470357682056,-1.7187059972935228,-1.7187059972935228
11a1,0,11,100000,0,L2_only,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0,cP_only,0.17929800997424419,2.443470357682056,-1.7187059972935228,-1.7187059972935228
11a1,0,11,100000,0,cL2_only,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0,PL2_only,0.17929800997424419,2.443470357682056,-1.7187059972935228,-1.7187059972935228
11a1,0,11,100000,0,all,0.17929800997424419,2.443470357682056,-1.7187059972935228,-1.7187059972935228
11a1,0,11,100000,0.25,sharp,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0.25,c_only,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0.25,P_only,0.17918333048943966,2.443470357682056,-1.7193458045904284,-1.7193458045904284
11a1,0,11,100000,0.25,L2_only,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0.25,cP_only,0.17918333048943966,2.443470357682056,-1.7193458045904284,-1.7193458045904284
11a1,0,11,100000,0.25,cL2_only,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0.25,PL2_only,0.17918333048943966,2.443470357682056,-1.7193458045904284,-1.7193458045904284
11a1,0,11,100000,0.25,all,0.17918333048943966,2.443470357682056,-1.7193458045904284,-1.7193458045904284
11a1,0,11,100000,0.5,sharp,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0.5,c_only,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0.5,P_only,0.1770732418238477,2.443470357682056,-1.7311918363831442,-1.7311918363831442
11a1,0,11,100000,0.5,L2_only,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0.5,cP_only,0.1770732418238477,2.443470357682056,-1.7311918363831442,-1.7311918363831442
11a1,0,11,100000,0.5,cL2_only,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0.5,PL2_only,0.1770732418238477,2.443470357682056,-1.7311918363831442,-1.7311918363831442
11a1,0,11,100000,0.5,all,0.1770732418238477,2.443470357682056,-1.7311918363831442,-1.7311918363831442
11a1,0,11,100000,0.65,sharp,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0.65,c_only,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0.65,P_only,0.17879654438624151,2.443470357682056,-1.7215067431283593,-1.7215067431283593
11a1,0,11,100000,0.65,L2_only,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0.65,cP_only,0.17879654438624151,2.443470357682056,-1.7215067431283593,-1.7215067431283593
11a1,0,11,100000,0.65,cL2_only,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0.65,PL2_only,0.17879654438624151,2.443470357682056,-1.7215067431283593,-1.7215067431283593
11a1,0,11,100000,0.65,all,0.17879654438624151,2.443470357682056,-1.7215067431283593,-1.7215067431283593
11a1,0,11,100000,0.75,sharp,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0.75,c_only,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0.75,P_only,0.18421504131020724,2.443470357682056,-1.6916515010017403,-1.6916515010017403
11a1,0,11,100000,0.75,L2_only,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0.75,cP_only,0.18421504131020724,2.443470357682056,-1.6916515010017403,-1.6916515010017403
11a1,0,11,100000,0.75,cL2_only,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0.75,PL2_only,0.18421504131020724,2.443470357682056,-1.6916515010017403,-1.6916515010017403
11a1,0,11,100000,0.75,all,0.18421504131020724,2.443470357682056,-1.6916515010017403,-1.6916515010017403
11a1,0,11,100000,0.85,sharp,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0.85,c_only,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0.85,P_only,0.18510196256588587,2.443470357682056,-1.6868484567258528,-1.6868484567258528
11a1,0,11,100000,0.85,L2_only,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0.85,cP_only,0.18510196256588587,2.443470357682056,-1.6868484567258528,-1.6868484567258528
11a1,0,11,100000,0.85,cL2_only,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0.85,PL2_only,0.18510196256588587,2.443470357682056,-1.6868484567258528,-1.6868484567258528
11a1,0,11,100000,0.85,all,0.18510196256588587,2.443470357682056,-1.6868484567258528,-1.6868484567258528
11a1,0,11,100000,0.92,sharp,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0.92,c_only,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0.92,P_only,0.18567490115056121,2.443470357682056,-1.6837579778057461,-1.6837579778057461
11a1,0,11,100000,0.92,L2_only,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0.92,cP_only,0.18567490115056121,2.443470357682056,-1.6837579778057461,-1.6837579778057461
11a1,0,11,100000,0.92,cL2_only,0.17974744562515546,2.443470357682056,-1.7162024931904076,-1.7162024931904076
11a1,0,11,100000,0.92,PL2_only,0.18567490115056121,2.443470357682056,-1.6837579778057461,-1.6837579778057461
11a1,0,11,100000,0.92,all,0.18567490115056121,2.443470357682056,-1.6837579778057461,-1.6837579778057461
11a1,0,11,300000,0,sharp,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0,c_only,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0,P_only,0.17954011877161033,2.5346120896979718,-1.7173565931209498,-1.7173565931209498
11a1,0,11,300000,0,L2_only,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0,cP_only,0.17954011877161033,2.5346120896979718,-1.7173565931209498,-1.7173565931209498
11a1,0,11,300000,0,cL2_only,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0,PL2_only,0.17954011877161033,2.5346120896979718,-1.7173565931209498,-1.7173565931209498
11a1,0,11,300000,0,all,0.17954011877161033,2.5346120896979718,-1.7173565931209498,-1.7173565931209498
11a1,0,11,300000,0.25,sharp,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0.25,c_only,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0.25,P_only,0.17957454417405874,2.5346120896979718,-1.717164869384183,-1.717164869384183
11a1,0,11,300000,0.25,L2_only,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0.25,cP_only,0.17957454417405874,2.5346120896979718,-1.717164869384183,-1.717164869384183
11a1,0,11,300000,0.25,cL2_only,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0.25,PL2_only,0.17957454417405874,2.5346120896979718,-1.717164869384183,-1.717164869384183
11a1,0,11,300000,0.25,all,0.17957454417405874,2.5346120896979718,-1.717164869384183,-1.717164869384183
11a1,0,11,300000,0.5,sharp,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0.5,c_only,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0.5,P_only,0.18081102654403028,2.5346120896979718,-1.7103028453614328,-1.7103028453614328
11a1,0,11,300000,0.5,L2_only,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0.5,cP_only,0.18081102654403028,2.5346120896979718,-1.7103028453614328,-1.7103028453614328
11a1,0,11,300000,0.5,cL2_only,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0.5,PL2_only,0.18081102654403028,2.5346120896979718,-1.7103028453614328,-1.7103028453614328
11a1,0,11,300000,0.5,all,0.18081102654403028,2.5346120896979718,-1.7103028453614328,-1.7103028453614328
11a1,0,11,300000,0.65,sharp,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0.65,c_only,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0.65,P_only,0.18447172743079934,2.5346120896979718,-1.6902590661012846,-1.6902590661012846
11a1,0,11,300000,0.65,L2_only,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0.65,cP_only,0.18447172743079934,2.5346120896979718,-1.6902590661012846,-1.6902590661012846
11a1,0,11,300000,0.65,cL2_only,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0.65,PL2_only,0.18447172743079934,2.5346120896979718,-1.6902590661012846,-1.6902590661012846
11a1,0,11,300000,0.65,all,0.18447172743079934,2.5346120896979718,-1.6902590661012846,-1.6902590661012846
11a1,0,11,300000,0.75,sharp,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0.75,c_only,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0.75,P_only,0.18558980271864078,2.5346120896979718,-1.6842164023881201,-1.6842164023881201
11a1,0,11,300000,0.75,L2_only,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0.75,cP_only,0.18558980271864078,2.5346120896979718,-1.6842164023881201,-1.6842164023881201
11a1,0,11,300000,0.75,cL2_only,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0.75,PL2_only,0.18558980271864078,2.5346120896979718,-1.6842164023881201,-1.6842164023881201
11a1,0,11,300000,0.75,all,0.18558980271864078,2.5346120896979718,-1.6842164023881201,-1.6842164023881201
11a1,0,11,300000,0.85,sharp,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0.85,c_only,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0.85,P_only,0.18275714948252392,2.5346120896979718,-1.6995970594620835,-1.6995970594620835
11a1,0,11,300000,0.85,L2_only,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0.85,cP_only,0.18275714948252392,2.5346120896979718,-1.6995970594620835,-1.6995970594620835
11a1,0,11,300000,0.85,cL2_only,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0.85,PL2_only,0.18275714948252392,2.5346120896979718,-1.6995970594620835,-1.6995970594620835
11a1,0,11,300000,0.85,all,0.18275714948252392,2.5346120896979718,-1.6995970594620835,-1.6995970594620835
11a1,0,11,300000,0.92,sharp,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0.92,c_only,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0.92,P_only,0.17872593296474679,2.5346120896979718,-1.7219017472295617,-1.7219017472295617
11a1,0,11,300000,0.92,L2_only,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0.92,cP_only,0.17872593296474679,2.5346120896979718,-1.7219017472295617,-1.7219017472295617
11a1,0,11,300000,0.92,cL2_only,0.17921537527889858,2.5346120896979718,-1.7191669825744524,-1.7191669825744524
11a1,0,11,300000,0.92,PL2_only,0.17872593296474679,2.5346120896979718,-1.7219017472295617,-1.7219017472295617
11a1,0,11,300000,0.92,all,0.17872593296474679,2.5346120896979718,-1.7219017472295617,-1.7219017472295617
11a1,0,11,1000000,0,sharp,0.17554856726446896,2.6257919144760109,-1.7398395378110318,-1.7398395378110318
11a1,0,11,1000000,0,c_only,0.17554856726446896,2.6257919144760109,-1.7398395378110318,-1.7398395378110318
11a1,0,11,1000000,0,P_only,0.17996427679101973,2.6257919144760109,-1.714996910060282,-1.714996910060282
11a1,0,11,1000000,0,L2_only,0.17554856726446896,2.6257919144760109,-1.7398395378110318,-1.7398395378110318
11a1,0,11,1000000,0,cP_only,0.17996427679101973,2.6257919144760109,-1.714996910060282,-1.714996910060282
